agent_model,judge_model,protocol,runs,avg_overall_quality_score,avg_judge_capped_quality_score,avg_accuracy_norm,avg_completeness_norm,avg_helpfulness_norm,avg_hallucination_rate,avg_runtime_seconds,avg_input_tokens,avg_output_tokens,avg_total_tokens,avg_max_total_tokens,avg_final_writer_reserve_tokens,avg_budget_remaining_tokens,avg_budget_overrun_tokens,avg_budget_utilization,avg_budget_limited_call_count,avg_budget_skipped_call_count,avg_estimated_cost,avg_active_agent_count,avg_interaction_count,avg_model_call_count,avg_rounds_completed,avg_message_count,avg_communication_density,avg_agreement_rate,avg_critique_acceptance_rate,avg_tool_access_used,avg_tool_requirement_satisfied,avg_tool_surface_matches_benchmark,avg_tool_expectations_satisfied,avg_unauthorized_tool_call_count,avg_score_eligible,avg_evidence_policy_satisfied,avg_tool_call_count,avg_successful_tool_call_count,avg_successful_authorized_tool_call_count,avg_successful_substantive_tool_call_count,avg_successful_discovery_tool_call_count,avg_substantive_source_count,avg_discovery_source_count,avg_academic_record_count,avg_identifier_record_count,avg_local_document_count,avg_citation_traceability_rate,avg_unaccessed_citation_count,avg_quality_token_ratio,avg_quality_api_cost_ratio,avg_uncapped_quality_score,avg_judge_reported_score_cap,avg_judge_evidence_score_cap,avg_judge_score_cap,avg_evidence_score_cap,avg_overall_score_cap,avg_quality_judge_input_tokens,avg_quality_judge_output_tokens,avg_quality_judge_total_tokens,avg_quality_judge_estimated_cost,avg_failure_analyzer_input_tokens,avg_failure_analyzer_output_tokens,avg_failure_analyzer_total_tokens,avg_failure_analyzer_estimated_cost,avg_scorer_input_tokens,avg_scorer_output_tokens,avg_scorer_total_tokens,avg_judge_estimated_cost,avg_total_estimated_cost,avg_failure_count,runs_with_any_failure,multi_failure_runs,no_failure_run_count,no_failure_run_rate,coordination_failure_run_count,coordination_failure_run_rate,communication_failure_run_count,communication_failure_run_rate,role_confusion_run_count,role_confusion_run_rate,hallucination_propagation_run_count,hallucination_propagation_run_rate,premature_consensus_run_count,premature_consensus_run_rate,over_collaboration_run_count,over_collaboration_run_rate,manager_bottleneck_run_count,manager_bottleneck_run_rate,noise_accumulation_run_count,noise_accumulation_run_rate,other_failure_run_count,other_failure_run_rate
gpt-3.5-turbo,gpt-4o-mini,Debate,6,0.610417,0.610417,0.541667,0.583333,0.541667,0.083333,26.6705,16094.5,2091.833333,18186.333333,100000.0,20000.0,81813.666667,0.0,0.181867,0.0,0.0,0.011185,4.0,7.0,10.333333,2.0,6.0,1.5,,,0.166667,1.0,1.0,1.0,0.0,1.0,0.833333,3.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,,0.0,5.6e-05,64.735839,0.610417,0.5,0.5,1.0,0.916667,0.916667,3205.666667,488.5,3694.166667,0.000774,6222.166667,449.333333,6671.5,0.001203,9427.833333,937.833333,10365.666667,0.001977,0.013162,0,0,0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
gpt-3.5-turbo,gpt-4o-mini,Dynamic Task Allocation,6,0.622083,0.622083,0.583333,0.5875,0.583333,0.166667,35.408167,24380.666667,2611.0,26991.666667,100000.0,20000.0,73008.333333,0.0,0.269917,0.0,0.0,0.016107,6.0,11.0,13.5,3.0,10.0,1.6667,,,0.166667,1.0,1.0,1.0,0.0,1.0,0.833333,2.5,1.333333,1.333333,1.333333,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.4e-05,44.821925,0.622083,0.583333,0.583333,1.0,0.916667,0.916667,3323.166667,506.166667,3829.333333,0.000802,7538.666667,503.5,8042.166667,0.001433,10861.833333,1009.666667,11871.5,0.002235,0.018342,0,0,0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
gpt-3.5-turbo,gpt-4o-mini,Manager-Worker,6,0.554167,0.554167,0.458333,0.479167,0.5,0.0,33.8745,16911.166667,3050.5,19961.666667,100000.0,20000.0,80038.333333,0.0,0.199617,0.0,0.0,0.013031,6.0,8.0,10.666667,3.0,7.0,1.1667,,,0.166667,1.0,1.0,1.0,0.0,1.0,0.833333,2.666667,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,,0.0,4e-05,45.60717,0.554167,0.5,0.5,1.0,0.916667,0.916667,3166.333333,487.833333,3654.166667,0.000768,7514.333333,544.666667,8059.0,0.001454,10680.666667,1032.5,11713.166667,0.002222,0.015253,0,0,0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
gpt-3.5-turbo,gpt-4o-mini,Sequential Handoff,6,0.517083,0.542083,0.458333,0.466667,0.458333,0.0,18.173333,8970.166667,1464.333333,10434.5,100000.0,20000.0,89565.5,0.0,0.10435,0.0,0.0,0.006682,4.0,4.0,6.0,1.0,3.0,0.75,,,0.0,0.833333,1.0,1.0,0.0,0.833333,0.833333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.000103,98.674105,0.542083,0.5,0.5,1.0,0.833333,0.833333,3148.0,479.0,3627.0,0.00076,4719.166667,237.166667,4956.333333,0.00085,7867.166667,716.166667,8583.333333,0.00161,0.008291,0.166667,1,0,5,0.833333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166667
gpt-3.5-turbo,gpt-4o-mini,Shared Blackboard,6,0.416,0.441,0.291667,0.4075,0.333333,0.0,40.219,30720.0,2896.5,33616.5,100000.0,20000.0,66383.5,0.0,0.336167,0.0,0.0,0.019705,5.0,9.0,13.666667,2.0,8.0,1.6,,,0.0,0.833333,1.0,1.0,0.0,0.833333,0.833333,4.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.1e-05,28.17708,0.441,0.416667,0.333333,1.0,0.833333,0.833333,3121.0,514.333333,3635.333333,0.000777,7503.0,456.166667,7959.166667,0.001399,10624.0,970.5,11594.5,0.002176,0.021881,0.166667,1,0,5,0.833333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166667
gpt-3.5-turbo,gpt-4o-mini,Single Agent,6,0.804333,0.804333,0.75,0.795,0.791667,0.033333,7.557333,1657.833333,747.166667,2405.0,100000.0,0.0,97595.0,0.0,0.02405,0.0,0.0,0.00195,1.0,1.0,1.666667,1.0,0.0,0.0,,,0.166667,1.0,1.0,1.0,0.0,1.0,0.833333,0.666667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,,0.0,0.000604,298.030808,0.804333,0.833333,0.75,1.0,0.916667,0.916667,3548.833333,480.166667,4029.0,0.00082,3100.5,79.166667,3179.666667,0.000513,6649.333333,559.333333,7208.666667,0.001333,0.003283,0.166667,1,0,5,0.833333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166667
gpt-3.5-turbo,gpt-4o-mini,Unstructured Group Chat,6,0.485,0.485,0.375,0.445833,0.375,0.033333,49.497667,43684.833333,3696.166667,47381.0,100000.0,20000.0,52619.0,0.0,0.473817,0.166667,0.166667,0.027387,5.0,13.0,16.333333,3.0,12.0,2.4,,,0.166667,1.0,1.0,1.0,0.0,1.0,1.0,3.5,3.166667,3.166667,3.166667,0.0,0.833333,0.0,0.0,0.0,0.0,1.0,0.0,1.3e-05,19.399775,0.485,0.416667,0.416667,1.0,1.0,1.0,3203.833333,508.0,3711.833333,0.000785,8895.666667,489.333333,9385.0,0.001628,12099.5,997.333333,13096.833333,0.002413,0.0298,0,0,0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
gpt-3.5-turbo,gpt-4o-mini,Voting,6,0.75975,0.78475,0.75,0.761667,0.75,0.041667,34.237833,23139.333333,2604.666667,25744.0,100000.0,0.0,74256.0,0.0,0.25745,0.0,0.0,0.015477,4.0,8.0,12.666667,2.0,8.0,2.0,0.833333,,0.0,0.833333,1.0,1.0,0.0,0.833333,0.833333,4.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.5e-05,59.054463,0.78475,0.833333,0.833333,1.0,0.833333,0.833333,3463.0,482.333333,3945.333333,0.000809,7546.333333,345.666667,7892.0,0.001339,11009.333333,828.0,11837.333333,0.002148,0.017625,0.166667,1,0,5,0.833333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166667
