agent_model,judge_model,protocol,runs,avg_overall_quality_score,avg_judge_capped_quality_score,avg_accuracy_norm,avg_completeness_norm,avg_helpfulness_norm,avg_hallucination_rate,avg_runtime_seconds,avg_input_tokens,avg_output_tokens,avg_total_tokens,avg_max_total_tokens,avg_final_writer_reserve_tokens,avg_budget_remaining_tokens,avg_budget_overrun_tokens,avg_budget_utilization,avg_budget_limited_call_count,avg_budget_skipped_call_count,avg_estimated_cost,avg_active_agent_count,avg_interaction_count,avg_model_call_count,avg_rounds_completed,avg_message_count,avg_communication_density,avg_agreement_rate,avg_critique_acceptance_rate,avg_tool_access_used,avg_tool_requirement_satisfied,avg_tool_surface_matches_benchmark,avg_tool_expectations_satisfied,avg_unauthorized_tool_call_count,avg_score_eligible,avg_evidence_policy_satisfied,avg_tool_call_count,avg_successful_tool_call_count,avg_successful_authorized_tool_call_count,avg_successful_substantive_tool_call_count,avg_successful_discovery_tool_call_count,avg_substantive_source_count,avg_discovery_source_count,avg_academic_record_count,avg_identifier_record_count,avg_local_document_count,avg_citation_traceability_rate,avg_unaccessed_citation_count,avg_quality_token_ratio,avg_quality_api_cost_ratio,avg_uncapped_quality_score,avg_judge_reported_score_cap,avg_judge_evidence_score_cap,avg_judge_score_cap,avg_evidence_score_cap,avg_overall_score_cap,avg_quality_judge_input_tokens,avg_quality_judge_output_tokens,avg_quality_judge_total_tokens,avg_quality_judge_estimated_cost,avg_failure_analyzer_input_tokens,avg_failure_analyzer_output_tokens,avg_failure_analyzer_total_tokens,avg_failure_analyzer_estimated_cost,avg_scorer_input_tokens,avg_scorer_output_tokens,avg_scorer_total_tokens,avg_judge_estimated_cost,avg_total_estimated_cost,avg_failure_count,runs_with_any_failure,multi_failure_runs,no_failure_run_count,no_failure_run_rate,coordination_failure_run_count,coordination_failure_run_rate,communication_failure_run_count,communication_failure_run_rate,role_confusion_run_count,role_confusion_run_rate,hallucination_propagation_run_count,hallucination_propagation_run_rate,premature_consensus_run_count,premature_consensus_run_rate,over_collaboration_run_count,over_collaboration_run_rate,manager_bottleneck_run_count,manager_bottleneck_run_rate,noise_accumulation_run_count,noise_accumulation_run_rate,other_failure_run_count,other_failure_run_rate
deepseek-v4-pro,deepseek-v4-pro,Debate,3,0.833333,1.0,1.0,1.0,1.0,0.0,310.234,55611.0,18464.333333,74075.333333,300000.0,40000.0,225924.666667,0.0,0.2469,0.0,0.0,0.040255,4.0,7.0,8.666667,2.0,6.0,1.5,,,0.333333,1.0,1.0,1.0,0.0,1.0,0.666667,4.0,1.333333,1.333333,1.333333,0.0,8.0,0.0,8.0,7.666667,0.0,0.1667,1.666667,1.4e-05,18.074176,1.0,1.0,1.0,1.0,0.833333,0.833333,7378.333333,1027.0,8405.333333,0.004103,23033.0,713.666667,23746.666667,0.01064,30411.333333,1740.666667,32152.0,0.014743,0.054998,0.333333,1,0,2,0.666667,0,0.0,0,0.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
deepseek-v4-pro,deepseek-v4-pro,Unstructured Group Chat,3,0.833333,1.0,1.0,1.0,1.0,0.0,256.519,120019.666667,18051.666667,138071.333333,300000.0,40000.0,161928.666667,0.0,0.460233,0.0,0.0,0.067914,5.0,13.0,15.666667,3.0,12.0,2.4,,,0.333333,1.0,1.0,1.0,0.0,1.0,0.666667,4.666667,0.666667,0.666667,0.666667,0.0,1.666667,0.0,1.666667,1.666667,0.0,0.0,2.0,8e-06,12.355784,1.0,1.0,1.0,1.0,0.833333,0.833333,7864.333333,1059.666667,8924.0,0.004343,23951.0,770.333333,24721.333333,0.011089,31815.333333,1830.0,33645.333333,0.015432,0.083345,0.666667,2,0,1,0.333333,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
deepseek-v4-pro,deepseek-v4-pro,Voting,3,0.8,1.0,1.0,1.0,1.0,0.0,252.136,113196.666667,12380.666667,125577.333333,300000.0,0.0,174422.666667,0.0,0.418633,0.0,0.0,0.060012,4.0,8.0,12.666667,2.0,8.0,2.0,1.0,,0.333333,1.0,1.0,1.0,0.0,1.0,0.666667,6.0,1.666667,1.666667,1.666667,0.0,7.666667,0.0,7.666667,7.333333,0.0,0.0,2.0,1.2e-05,16.765286,1.0,1.0,1.0,1.0,0.8,0.8,6478.666667,1043.333333,7522.0,0.003726,19911.666667,504.333333,20416.0,0.0091,26390.333333,1547.666667,27938.0,0.012826,0.072838,1,1,1,2,0.666667,0,0.0,0,0.0,1,0.333333,1,0.333333,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0
